transcript_id,user_transcript,age,gender,annual_income,occupation,state,caste_category,is_differently_abled
T1039,"Main Karnataka se ek berojgar hu, meri umar 55 saal hai aur saalana kamai 45000 rupe hai.",55,,45000.0,berojgar,Karnataka,,FALSE
T1040,"Namaste, main 51 varsh ka daily wage worker hu Tamil Nadu se. Meri income 200000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",51,,200000.0,daily wage worker,Tamil Nadu,ST,TRUE
T1041,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main SC category se ek purush hu aur labour hu. Aamdani 200000 per year hai.",59,Male,200000.0,labour,Uttar Pradesh,SC,FALSE
T1042,I am a 27 year old male farmer living in Uttar Pradesh. My annual household income is 0 rupees.,27,Male,0.0,farmer,Uttar Pradesh,,FALSE
T1043,"Hi, I am 18 years old student from Karnataka. My family income is 120000 and I am differently abled.",18,,120000.0,rehri wala,Karnataka,,TRUE
T1044,"I belong to ST category from Karnataka. Age is 47, profession is berojgar, income around 600000.",47,,600000.0,berojgar,Karnataka,ST,FALSE
T1045,"I belong to ST category from Rajasthan. Age is 50, profession is chhatra, income around 350000.",50,,350000.0,chhatra,Rajasthan,ST,FALSE
T1046,"Main Madhya Pradesh se ek artisan hu, meri umar 54 saal hai aur saalana kamai 80000 rupe hai.",54,,80000.0,artisan,Madhya Pradesh,,FALSE
T1047,I am a 19 year old female street vendor living in Rajasthan. My annual household income is 600000 rupees.,19,Female,600000.0,street vendor,Rajasthan,,FALSE
T1048,"Main Karnataka se ek kisan hu, meri umar 40 saal hai aur saalana kamai 200000 rupe hai.",40,,200000.0,kisan,Karnataka,,FALSE
T1049,"Main Karnataka se ek mazdoor hu, meri umar 58 saal hai aur saalana kamai 120000 rupe hai.",58,,120000.0,mazdoor,Karnataka,,FALSE
T1050,"Namaste, main 46 varsh ka student hu Uttar Pradesh se. Meri income 45000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",46,,45000.0,student,Uttar Pradesh,ST,TRUE
T1051,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main General category se ek mahila hu aur rehri wala hu. Aamdani 120000 per year hai.",27,Female,120000.0,rehri wala,Tamil Nadu,General,FALSE
T1052,I am a 30 year old male berojgar living in Rajasthan. My annual household income is 600000 rupees.,30,Male,600000.0,berojgar,Rajasthan,,FALSE
T1053,"Main Bihar se ek artisan hu, meri umar 46 saal hai aur saalana kamai 600000 rupe hai.",46,,600000.0,artisan,Bihar,,FALSE
T1054,I am a 23 year old male artisan living in Rajasthan. My annual household income is 200000 rupees.,23,Male,200000.0,artisan,Rajasthan,,FALSE
T1055,I am a 41 year old male labour living in Uttar Pradesh. My annual household income is 350000 rupees.,41,Male,350000.0,labour,Uttar Pradesh,,FALSE
T1056,I am a 54 year old female labour living in Bihar. My annual household income is 45000 rupees.,54,Female,45000.0,labour,Bihar,,FALSE
T1057,"Main Bihar se ek street vendor hu, meri umar 18 saal hai aur saalana kamai 0 rupe hai.",18,,0.0,street vendor,Bihar,,FALSE
T1058,"I belong to OBC category from Maharashtra. Age is 62, profession is unemployed, income around 200000.",62,,200000.0,unemployed,Maharashtra,OBC,FALSE
T1059,I am a 18 year old male labour living in Madhya Pradesh. My annual household income is 80000 rupees.,18,Male,80000.0,labour,Madhya Pradesh,,FALSE
T1060,"Namaste, main 37 varsh ka street vendor hu Maharashtra se. Meri income 200000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",37,,200000.0,street vendor,Maharashtra,ST,TRUE
T1061,"Namaste, main 25 varsh ka farmer hu West Bengal se. Meri income 120000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",25,,120000.0,farmer,West Bengal,ST,TRUE
T1062,"Hi, I am 58 years old student from Madhya Pradesh. My family income is 45000 and I am differently abled.",58,,45000.0,mazdoor,Madhya Pradesh,,TRUE
T1063,"I belong to General category from Uttar Pradesh. Age is 40, profession is street vendor, income around 200000.",40,,200000.0,street vendor,Uttar Pradesh,General,FALSE
T1064,"Hi, I am 64 years old student from West Bengal. My family income is 200000 and I am differently abled.",64,,200000.0,mazdoor,West Bengal,,TRUE
T1065,I am a 39 year old female mazdoor living in Tamil Nadu. My annual household income is 120000 rupees.,39,Female,120000.0,mazdoor,Tamil Nadu,,FALSE
T1066,"Hi, I am 20 years old student from West Bengal. My family income is 80000 and I am differently abled.",20,,80000.0,berojgar,West Bengal,,TRUE
T1067,"I belong to General category from West Bengal. Age is 26, profession is chhatra, income around 600000.",26,,600000.0,chhatra,West Bengal,General,FALSE
T1068,I am a 47 year old female berojgar living in West Bengal. My annual household income is 80000 rupees.,47,Female,80000.0,berojgar,West Bengal,,FALSE
T1069,"Main Karnataka se ek rehri wala hu, meri umar 19 saal hai aur saalana kamai 200000 rupe hai.",19,,200000.0,rehri wala,Karnataka,,FALSE
T1070,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main General category se ek mahila hu aur kisan hu. Aamdani 80000 per year hai.",41,Female,80000.0,kisan,Uttar Pradesh,General,FALSE
T1071,"Main Maharashtra se ek student hu, meri umar 50 saal hai aur saalana kamai 0 rupe hai.",50,,0.0,student,Maharashtra,,FALSE
T1072,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main OBC category se ek purush hu aur daily wage worker hu. Aamdani 80000 per year hai.",54,Male,80000.0,daily wage worker,Uttar Pradesh,OBC,FALSE
T1073,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main SC category se ek purush hu aur street vendor hu. Aamdani 350000 per year hai.",26,Male,350000.0,street vendor,West Bengal,SC,FALSE
T1074,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main ST category se ek purush hu aur kisan hu. Aamdani 600000 per year hai.",50,Male,600000.0,kisan,Tamil Nadu,ST,FALSE
T1075,"Hi, I am 20 years old student from Madhya Pradesh. My family income is 200000 and I am differently abled.",20,,200000.0,kisan,Madhya Pradesh,,TRUE
T1076,"Hi, I am 38 years old student from Maharashtra. My family income is 200000 and I am differently abled.",38,,200000.0,rehri wala,Maharashtra,,TRUE
T1077,"Main Madhya Pradesh se ek labour hu, meri umar 60 saal hai aur saalana kamai 0 rupe hai.",60,,0.0,labour,Madhya Pradesh,,FALSE
T1078,I am a 23 year old male kisan living in Uttar Pradesh. My annual household income is 600000 rupees.,23,Male,600000.0,kisan,Uttar Pradesh,,FALSE
T1079,"Hi, I am 40 years old student from Tamil Nadu. My family income is 45000 and I am differently abled.",40,,45000.0,weaver,Tamil Nadu,,TRUE
T1080,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main ST category se ek purush hu aur daily wage worker hu. Aamdani 0 per year hai.",23,Male,0.0,daily wage worker,Bihar,ST,FALSE
T1081,I am a 29 year old female unemployed living in Uttar Pradesh. My annual household income is 120000 rupees.,29,Female,120000.0,unemployed,Uttar Pradesh,,FALSE
T1082,"Hi, I am 51 years old student from Tamil Nadu. My family income is 200000 and I am differently abled.",51,,200000.0,mazdoor,Tamil Nadu,,TRUE
T1083,"Hi, I am 18 years old student from Maharashtra. My family income is 600000 and I am differently abled.",18,,600000.0,weaver,Maharashtra,,TRUE
T1084,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main SC category se ek purush hu aur artisan hu. Aamdani 120000 per year hai.",38,Male,120000.0,artisan,Rajasthan,SC,FALSE
T1085,"I belong to SC category from Maharashtra. Age is 55, profession is mazdoor, income around 600000.",55,,600000.0,mazdoor,Maharashtra,SC,FALSE
T1086,"Main Rajasthan se ek street vendor hu, meri umar 32 saal hai aur saalana kamai 600000 rupe hai.",32,,600000.0,street vendor,Rajasthan,,FALSE
T1087,I am a 44 year old female street vendor living in Karnataka. My annual household income is 45000 rupees.,44,Female,45000.0,street vendor,Karnataka,,FALSE
T1088,"I belong to OBC category from Rajasthan. Age is 25, profession is street vendor, income around 600000.",25,,600000.0,street vendor,Rajasthan,OBC,FALSE
T1089,"Namaste, main 61 varsh ka chhatra hu Rajasthan se. Meri income 120000 rupaye hai, aur main General varg se hoon. Main divyang hu.",61,,120000.0,chhatra,Rajasthan,General,TRUE
T1090,"Namaste, main 20 varsh ka mazdoor hu Karnataka se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",20,,350000.0,mazdoor,Karnataka,SC,TRUE
T1091,"Namaste, main 37 varsh ka chhatra hu Rajasthan se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",37,,0.0,chhatra,Rajasthan,General,TRUE
T1092,"Hi, I am 40 years old student from Uttar Pradesh. My family income is 600000 and I am differently abled.",40,,600000.0,bunkar,Uttar Pradesh,,TRUE
T1093,"I belong to SC category from Rajasthan. Age is 58, profession is student, income around 80000.",58,,80000.0,student,Rajasthan,SC,FALSE
T1094,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main SC category se ek purush hu aur artisan hu. Aamdani 80000 per year hai.",20,Male,80000.0,artisan,Bihar,SC,FALSE
T1095,"Hi, I am 26 years old student from Madhya Pradesh. My family income is 0 and I am differently abled.",26,,0.0,student,Madhya Pradesh,,TRUE
T1096,"Namaste, main 49 varsh ka mazdoor hu Madhya Pradesh se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",49,,0.0,mazdoor,Madhya Pradesh,General,TRUE
T1097,"Namaste, main 36 varsh ka bunkar hu West Bengal se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",36,,45000.0,bunkar,West Bengal,SC,TRUE
T1098,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main ST category se ek mahila hu aur rehri wala hu. Aamdani 0 per year hai.",26,Female,0.0,rehri wala,Karnataka,ST,FALSE
T1099,"Namaste, main 50 varsh ka artisan hu Karnataka se. Meri income 0 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",50,,0.0,artisan,Karnataka,OBC,TRUE
T1100,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main OBC category se ek mahila hu aur farmer hu. Aamdani 350000 per year hai.",18,Female,350000.0,farmer,Karnataka,OBC,FALSE
T1101,"Main Rajasthan se ek labour hu, meri umar 51 saal hai aur saalana kamai 120000 rupe hai.",51,,120000.0,labour,Rajasthan,,FALSE
T1102,I am a 34 year old male mazdoor living in Madhya Pradesh. My annual household income is 600000 rupees.,34,Male,600000.0,mazdoor,Madhya Pradesh,,FALSE
T1103,"I belong to General category from Maharashtra. Age is 56, profession is artisan, income around 45000.",56,,45000.0,artisan,Maharashtra,General,FALSE
T1104,"Namaste, main 40 varsh ka student hu Bihar se. Meri income 350000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",40,,350000.0,student,Bihar,OBC,TRUE
T1105,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main SC category se ek mahila hu aur unemployed hu. Aamdani 45000 per year hai.",47,Female,45000.0,unemployed,Karnataka,SC,FALSE
T1106,"Hi, I am 36 years old student from Maharashtra. My family income is 200000 and I am differently abled.",36,,200000.0,farmer,Maharashtra,,TRUE
T1107,"I belong to SC category from Maharashtra. Age is 38, profession is farmer, income around 0.",38,,0.0,farmer,Maharashtra,SC,FALSE
T1108,"I belong to OBC category from Maharashtra. Age is 44, profession is berojgar, income around 200000.",44,,200000.0,berojgar,Maharashtra,OBC,FALSE
T1109,"Namaste, main 25 varsh ka bunkar hu Rajasthan se. Meri income 80000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",25,,80000.0,bunkar,Rajasthan,ST,TRUE
T1110,"Hi, I am 42 years old student from Maharashtra. My family income is 350000 and I am differently abled.",42,,350000.0,bunkar,Maharashtra,,TRUE
T1111,I am a 22 year old female artisan living in Tamil Nadu. My annual household income is 350000 rupees.,22,Female,350000.0,artisan,Tamil Nadu,,FALSE
T1112,"Main Uttar Pradesh se ek labour hu, meri umar 34 saal hai aur saalana kamai 350000 rupe hai.",34,,350000.0,labour,Uttar Pradesh,,FALSE
T1113,"Hi, I am 60 years old student from Maharashtra. My family income is 0 and I am differently abled.",60,,0.0,labour,Maharashtra,,TRUE
T1114,"Namaste, main 50 varsh ka rehri wala hu Madhya Pradesh se. Meri income 45000 rupaye hai, aur main General varg se hoon. Main divyang hu.",50,,45000.0,rehri wala,Madhya Pradesh,General,TRUE
T1115,"Hi, I am 47 years old student from Madhya Pradesh. My family income is 120000 and I am differently abled.",47,,120000.0,labour,Madhya Pradesh,,TRUE
T1116,I am a 32 year old female bunkar living in Madhya Pradesh. My annual household income is 0 rupees.,32,Female,0.0,bunkar,Madhya Pradesh,,FALSE
T1117,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main ST category se ek mahila hu aur street vendor hu. Aamdani 200000 per year hai.",26,Female,200000.0,street vendor,Karnataka,ST,FALSE
T1118,"Namaste, main 28 varsh ka rehri wala hu Tamil Nadu se. Meri income 120000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",28,,120000.0,rehri wala,Tamil Nadu,OBC,TRUE
T1119,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main SC category se ek purush hu aur weaver hu. Aamdani 0 per year hai.",58,Male,0.0,weaver,Maharashtra,SC,FALSE
T1120,"Main Bihar se ek chhatra hu, meri umar 19 saal hai aur saalana kamai 45000 rupe hai.",19,,45000.0,chhatra,Bihar,,FALSE
T1121,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main ST category se ek purush hu aur berojgar hu. Aamdani 350000 per year hai.",62,Male,350000.0,berojgar,Bihar,ST,FALSE
T1122,"Main Rajasthan se ek weaver hu, meri umar 55 saal hai aur saalana kamai 350000 rupe hai.",55,,350000.0,weaver,Rajasthan,,FALSE
T1123,"I belong to General category from Maharashtra. Age is 24, profession is daily wage worker, income around 0.",24,,0.0,daily wage worker,Maharashtra,General,FALSE
T1124,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main SC category se ek purush hu aur rehri wala hu. Aamdani 80000 per year hai.",34,Male,80000.0,rehri wala,Madhya Pradesh,SC,FALSE
T1125,I am a 35 year old male unemployed living in Uttar Pradesh. My annual household income is 600000 rupees.,35,Male,600000.0,unemployed,Uttar Pradesh,,FALSE
T1126,I am a 21 year old male berojgar living in Madhya Pradesh. My annual household income is 120000 rupees.,21,Male,120000.0,berojgar,Madhya Pradesh,,FALSE
T1127,"I belong to OBC category from Bihar. Age is 53, profession is student, income around 600000.",53,,600000.0,student,Bihar,OBC,FALSE
T1128,"Main Tamil Nadu se ek kisan hu, meri umar 63 saal hai aur saalana kamai 120000 rupe hai.",63,,120000.0,kisan,Tamil Nadu,,FALSE
T1129,"Namaste, main 41 varsh ka unemployed hu Maharashtra se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",41,,45000.0,unemployed,Maharashtra,SC,TRUE
T1130,"I belong to ST category from West Bengal. Age is 23, profession is daily wage worker, income around 80000.",23,,80000.0,daily wage worker,West Bengal,ST,FALSE
T1131,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main OBC category se ek mahila hu aur unemployed hu. Aamdani 200000 per year hai.",29,Female,200000.0,unemployed,Maharashtra,OBC,FALSE
T1132,"Main Tamil Nadu se ek bunkar hu, meri umar 19 saal hai aur saalana kamai 600000 rupe hai.",19,,600000.0,bunkar,Tamil Nadu,,FALSE
T1133,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main General category se ek purush hu aur chhatra hu. Aamdani 80000 per year hai.",61,Male,80000.0,chhatra,Tamil Nadu,General,FALSE
T1134,I am a 28 year old female mazdoor living in Maharashtra. My annual household income is 45000 rupees.,28,Female,45000.0,mazdoor,Maharashtra,,FALSE
T1135,"I belong to OBC category from Madhya Pradesh. Age is 49, profession is student, income around 45000.",49,,45000.0,student,Madhya Pradesh,OBC,FALSE
T1136,I am a 49 year old female mazdoor living in Rajasthan. My annual household income is 0 rupees.,49,Female,0.0,mazdoor,Rajasthan,,FALSE
T1137,"I belong to ST category from Maharashtra. Age is 58, profession is daily wage worker, income around 45000.",58,,45000.0,daily wage worker,Maharashtra,ST,FALSE
T1138,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main SC category se ek purush hu aur berojgar hu. Aamdani 45000 per year hai.",48,Male,45000.0,berojgar,Rajasthan,SC,FALSE
T1139,"Namaste, main 58 varsh ka rehri wala hu Maharashtra se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",58,,350000.0,rehri wala,Maharashtra,SC,TRUE
T1140,I am a 61 year old female farmer living in Rajasthan. My annual household income is 350000 rupees.,61,Female,350000.0,farmer,Rajasthan,,FALSE
T1141,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main SC category se ek purush hu aur bunkar hu. Aamdani 0 per year hai.",43,Male,0.0,bunkar,Karnataka,SC,FALSE
T1142,I am a 35 year old male bunkar living in Karnataka. My annual household income is 350000 rupees.,35,Male,350000.0,bunkar,Karnataka,,FALSE
T1143,"I belong to OBC category from Karnataka. Age is 59, profession is labour, income around 120000.",59,,120000.0,labour,Karnataka,OBC,FALSE
T1144,"I belong to OBC category from Madhya Pradesh. Age is 63, profession is chhatra, income around 200000.",63,,200000.0,chhatra,Madhya Pradesh,OBC,FALSE
T1145,"Mera naam Ramesh hai, main Karnataka ka rehne wala hu. Main General category se ek mahila hu aur street vendor hu. Aamdani 350000 per year hai.",57,Female,350000.0,street vendor,Karnataka,General,FALSE
T1146,"Hi, I am 37 years old student from Madhya Pradesh. My family income is 45000 and I am differently abled.",37,,45000.0,mazdoor,Madhya Pradesh,,TRUE
